"pid","assessed_value"
4835,589519.287069607
4836,611291.046583116
4837,538485.18827846
4838,536056.38620653
4839,609447.028816151
4840,774779.961130821
4841,1186191.04824725
4842,559570.502023677
4843,955235.28273151
4844,663218.745140704
4845,674699.337119531
4846,492283.487570519
4847,585138.029163999
4848,491322.652514351
4849,653253.241926589
4850,578955.545454304
4851,506928.027431289
4852,510464.194629047
4853,523174.672199772
4854,529824.290012733
4855,475826.265428298
4856,518614.229091336
4857,611271.46529938
4858,554847.125925331
4859,612422.509444372
4860,502661.900258579
4861,604219.765302795
4862,529900.719949879
4863,607263.321377749
4864,407997.430175308
4865,627959.654074742
4866,871809.794977815
4867,486641.609973029
4868,540517.156420544
4869,591850.502736758
4870,508445.952988389
4871,470544.724585962
4872,603331.892921981
4873,504396.371202772
4874,783715.439681259
4875,667728.346965232
4876,471489.07311507
4877,562576.69419685
4878,593312.024965425
4879,602204.514923313
4880,424301.204200287
4881,434236.100606062
4882,467319.923063722
4883,494152.068199331
4884,519293.233226452
4885,645303.720444159
4886,604715.312185922
4887,532249.179360268
4888,872313.352302673
4889,634546.960623718
4890,604626.803505439
4891,448188.089377837
4892,614520.768191921
4893,517730.764243537
4894,887362.168231431
4895,493158.464438321
4896,686829.46307573
4897,1306190.18931426
4898,911956.117506938
4899,396416.707546616
4900,550826.078038392
4901,571951.807538027
4902,493813.340043704
4903,500243.358551716
4904,601730.998431238
4905,636478.054509485
4906,605953.427265323
4907,472706.320957299
4908,926475.480043671
4909,559970.049229183
4910,851361.317551853
4911,545245.118141606
4912,558590.530056835
4913,574678.43518464
4914,531168.737379216
4915,566866.282205262
4916,492053.450368662
4917,503196.65967238
4918,625869.973537164
4919,834958.69923497
4920,659029.730676559
4921,600078.221828476
4922,486502.860800312
4923,640123.550852422
4924,509046.057539955
4925,542242.463552125
4926,595600.92839534
4927,469499.26085678
4928,540507.400098033
4929,603998.903991392
4930,440446.281167061
4931,605251.181307691
4932,497086.385124668
4933,534022.61483696
4934,489602.307967003
4935,664640.89810744
4936,549804.184372118
4937,500789.525113801
4938,848440.664168994
4939,607522.654949096
4940,601278.046019914
4941,774377.654055754
4942,513018.198009615
4943,1505249.80057755
4944,553010.301879333
4945,600755.789679806
4946,498141.704400628
4947,533075.534963782
4948,710602.244111907
4949,511937.911664284
4950,2185799.568537
4951,480436.723350405
4952,475837.867959919
4953,541894.423653394
4954,581029.392961971
4955,492008.001076105
4956,534840.604967367
4957,612832.730705599
4958,498425.729457467
4959,508953.473535202
4960,552029.423881632
4961,560313.044110074
4962,684487.964139394
4963,493813.340043704
4964,453093.099031847
4965,584435.436650812
4966,576202.288129586
4967,769094.813956145
4968,510993.550703607
4969,577800.840700885
4970,512696.794060204
4971,544846.492533777
4972,534322.181459552
4973,579299.396802963
4974,572287.554819223
4975,596254.96682261
4976,519094.113225949
4977,453404.059322356
4978,467933.063275764
4979,522630.976663775
4980,618740.884978847
4981,628588.179566932
4982,564163.044940508
4983,579852.537481243
4984,592007.384706512
4985,710120.980368218
4986,625753.178101697
4987,568293.836553696
4988,491983.989563297
4989,1093148.67150405
4990,570448.478307248
4991,607193.763469645
4992,610609.85914878
4993,683577.800320695
4994,630559.817459942
4995,613927.219949684
4996,527143.296994351
4997,605042.812119926
4998,520065.18060559
4999,514741.954089858
5000,604960.719548155
5001,521709.750812287
5002,598379.75168876
5003,524083.069826268
5004,597186.3678516
5005,553199.189579771
5006,432428.908750983
5007,653120.412741137
5008,595419.458646078
5009,632742.277720261
5010,663598.837460156
5011,627903.970585489
5012,692421.024443384
5013,772644.798665339
5014,594743.177459317
5015,521709.750812287
5016,541894.423653394
5017,606086.446571562
5018,572537.806004119
5019,1355764.93262711
5020,594147.573148785
5021,450824.677952366
5022,537648.91280286
5023,517171.808104485
5024,473247.006238924
5025,747157.07774149
5026,1168461.10271567
5027,469453.390365382
5028,607531.330314717
5029,468457.485549014
5030,528525.607954718
5031,581572.536432468
5032,1178632.18312561
5033,515062.416128903
5034,506830.323586173
5035,534813.785740988
5036,553199.189579771
5037,521709.750812287
5038,601449.360603265
5039,630449.403506884
5040,469453.390365382
5041,735607.426822352
5042,654159.0895613
5043,490337.180775361
5044,498747.874226209
5045,636146.656997743
5046,594981.989212401
5047,550126.35213942
5048,536101.363294684
5049,517188.658867697
5050,510993.550703607
5051,536529.561998286
5052,1050438.89184148
5053,588968.375940542
5054,476856.804084003
5055,882341.996586617
5056,548861.33636724
5057,543576.49546602
5058,998087.464200721
5059,650724.477369849
5060,505655.996779569
5061,662434.048470778
5062,494633.903751311
5063,510993.550703607
5064,573085.645971779
5065,686686.229921215
5066,776441.546977971
5067,795482.864390682
5068,802821.93202227
5069,629764.155663585
5070,990647.45167653
5071,553431.069031867
5072,692189.253809427
5073,437616.94831279
5074,572058.388970966
5075,505700.873668066
5076,720054.317154154
5077,647572.366980666
5078,536809.040207768
5079,628091.20810479
5080,537660.487467579
5081,538899.257445391
5082,555086.627725024
5083,504745.894027582
5084,631498.626607778
5085,584793.699968528
5086,583376.11495146
5087,555386.245764286
5088,487320.256639251
5089,843915.451699226
5090,996376.769721674
5091,900808.593344612
5092,512517.85679844
5093,532712.356118121
5094,579612.091806114
5095,638466.014795781
5096,577614.258033118
5097,593401.416810305
5098,502426.688459571
5099,378573.009132026
5100,671110.770656051
5101,573098.190249232
5102,600674.321599144
5103,629764.155663585
5104,511988.196213296
5105,990292.988087666
5106,1043586.58323064
5107,586094.967457575
5108,606064.95012609
5109,543370.6784017
5110,559291.293701693
5111,606134.849397679
5112,732528.228031916
5113,534022.61483696
5114,582241.892174484
5115,659776.115148528
5116,603353.980812999
5117,736304.141656742
5118,544519.999781531
5119,545974.1828386
5120,580798.730908534
5121,506978.703475013
5122,555635.66895083
5123,498697.370717513
5124,658570.156420386
5125,565774.169334611
5126,625183.40681391
5127,600259.563100014
5128,837606.455674351
5129,604954.035345473
5130,515951.47101044
5131,498405.465210753
5132,504396.371202772
5133,512535.724726298
5134,442886.855877924
5135,526999.292195423
5136,587850.236933482
5137,562696.370117014
5138,515521.626733957
5139,545310.428915405
5140,510993.550703607
5141,684664.490677776
5142,591756.622659047
5143,495204.390233573
5144,983472.572521126
5145,499367.744671535
5146,500489.57361672
5147,684360.293216839
5148,568644.324759477
5149,584421.889343541
5150,471110.094668899
5151,515671.802615975
5152,477998.813163481
5153,521088.228120466
5154,750390.723614815
5155,467285.807155292
5156,471448.187884323
5157,555449.345478368
5158,623401.077599243
5159,591107.018163476
5160,1154702.25810957
5161,467111.058722214
5162,510047.54870366
5163,1031178.75927755
5164,567380.230253659
5165,455309.605281303
5166,649892.549254086
5167,1088150.87865184
5168,588121.919404068
5169,764457.309411024
5170,581984.6031107
5171,513162.352576838
5172,981056.230804404
5173,495870.999470624
5174,881453.502701352
5175,518325.576155912
5176,706721.7357161
5177,609456.756122398
5178,619031.736766933
5179,775027.27819647
5180,702091.246841139
5181,486333.613054903
5182,549817.721782428
5183,623037.697850663
5184,482897.435413816
5185,597195.914755375
5186,498602.816582105
5187,514617.57111226
5188,1071066.8638449
5189,641525.374727456
5190,469624.204623762
5191,589844.283808424
5192,694888.046783819
5193,494230.418577969
5194,636353.586003059
5195,579547.85262513
5196,552665.966096632
5197,516725.499806565
5198,709629.925362522
5199,629873.158510139
5200,1023641.33095455
5201,560543.68839978
5202,1140870.6305841
5203,524144.238966336
5204,767059.115998314
5205,634932.251133187
5206,571872.746768208
5207,500499.310155684
5208,764812.51863065
5209,573355.562028217
5210,580573.105859554
5211,564133.80700276
5212,624126.519170165
5213,545607.933562575
5214,1352562.21650948
5215,578219.972164502
5216,574924.331436399
5217,620705.184538555
5218,549611.283380405
5219,621609.478163349
5220,553865.120600961
5221,429510.869748592
5222,738147.098644139
5223,520785.787209775
5224,533559.618146852
5225,534375.651260436
5226,549565.479669082
5227,544897.835136447
5228,1173642.04453679
5229,577662.462202747
5230,601529.85883894
5231,467372.27316717
5232,670791.424144037
5233,589029.784429861
5234,860167.936862516
5235,515665.631532885
5236,631375.354835728
5237,933444.535357164
5238,611212.56429718
5239,582026.521230926
5240,595202.818256137
5241,505955.621592103
5242,1082237.75530363
5243,380522.292054547
5244,907010.684648742
5245,525164.287116291
5246,664800.004631914
5247,598312.018347731
5248,539263.445314156
5249,625777.222258566
5250,837852.551582845
5251,562381.16404488
5252,599271.76378282
5253,608977.23494772
5254,549077.315893483
5255,492959.314286747
5256,591601.980284643
5257,475019.217602512
5258,618896.675709733
5259,651118.556004789
5260,433324.904610196
5261,544036.348743778
5262,813074.688567471
5263,593707.718605897
5264,484252.821140508
5265,596398.73842689
5266,611043.346723476
5267,457859.126938815
5268,599354.939540302
5269,579405.827547045
5270,517789.215780416
5271,593775.996017922
5272,616915.263149273
5273,556768.192134237
5274,586909.311626147
5275,1349408.33211031
5276,769766.896662243
5277,534811.332409858
5278,827436.054652741
5279,482759.73754347
5280,544897.835136447
5281,685286.780223425
5282,517885.442638399
5283,566234.101137701
5284,460583.330674508
5285,617035.716735177
5286,814473.079727349
5287,540723.919155576
5288,1109846.1264678
5289,707160.450901332
5290,547167.031346948
5291,836043.822851444
5292,495851.502576918
5293,582692.939225128
5294,566029.256641098
5295,519975.279868094
5296,690721.251874544
5297,503866.015912064
5298,527516.845672138
5299,530258.69535991
5300,563857.215874511
5301,546756.175313294
5302,578664.621313916
5303,563628.826246875
5304,495851.502576918
5305,577800.840700885
5306,978425.772167628
5307,475826.265428298
5308,530258.69535991
5309,547325.572526974
5310,486891.694489167
5311,651776.131404108
5312,546926.061987157
5313,701563.4274806
5314,549565.479669082
5315,911334.789685904
5316,565267.544833488
5317,780065.881295804
5318,700686.208260063
5319,507488.947571941
5320,511581.306361807
5321,547964.550239917
5322,572861.788236803
5323,664068.14604855
5324,687548.793870681
5325,759181.863015598
5326,982315.335856644
5327,544036.348743778
5328,531385.012746267
5329,497229.614794979
5330,693363.223482746
5331,1224744.5190315
5332,585088.778042485
5333,612216.161087291
5334,555856.67903557
5335,618180.138359203
5336,591918.250647545
5337,558624.476149546
5338,435484.898998193
5339,551600.637008472
5340,624065.183510536
5341,553199.189579771
5342,587634.842716855
5343,555604.772715883
5344,675591.341468606
5345,518958.382365297
5346,563780.898481832
5347,556525.385503486
5348,1196978.63079012
5349,545476.193808246
5350,586056.090691836
5351,554788.955463643
5352,495358.276470291
5353,864327.98810261
5354,590281.397264586
5355,495771.532371424
5356,502661.900258579
5357,471613.919679227
5358,622555.560432912
5359,603382.359444881
5360,541894.423653394
5361,558582.074800083
5362,498405.465210753
5363,620596.952917156
5364,584589.768089424
5365,497790.724277353
5366,542839.113084825
5367,492953.840109768
5368,596287.710006081
5369,606064.95012609
5370,630470.688163225
5371,558030.982443471
5372,582040.222858397
5373,569459.89762403
5374,611012.040611223
5375,507642.218879538
5376,573132.361649935
5377,602053.636215817
5378,529091.137403974
5379,528269.401715725
5380,502576.450845513
5381,414335.589115455
5382,510993.550703607
5383,575805.888136453
5384,709416.813056748
5385,606116.667751441
5386,538769.457994771
5387,609981.54547918
5388,477795.418301118
5389,592454.495715408
5390,537439.603942833
5391,598312.018347731
5392,411843.065460379
5393,959244.042424883
5394,997123.480056838
5395,568796.17748112
5396,619031.736766933
5397,582509.775574882
5398,636956.859874736
5399,542191.661951736
5400,516527.356219671
5401,604078.11522606
5402,415124.389375283
5403,548938.997785095
5404,684115.498442173
5405,577120.942002058
5406,527172.786962072
5407,541130.776198052
5408,659948.070853033
5409,519977.94909398
5410,536445.434544062
5411,629908.17147783
5412,535821.354652178
5413,571197.394849872
5414,560428.983588766
5415,575650.755266598
5416,827351.09765605
5417,554909.291765694
5418,848884.686042267
5419,487922.624041231
5420,556787.336104972
5421,462840.19856765
5422,656405.397771094
5423,450487.070774328
5424,584352.544375898
5425,503145.814377815
5426,597737.844221474
5427,584040.643249868
5428,495851.502576918
5429,462360.512427717
5430,552879.643410686
5431,558248.312183009
5432,546756.175313294
5433,574835.977100706
5434,538899.257445391
5435,525282.517705984
5436,527356.882329724
5437,1198487.14549789
5438,1098452.55345128
5439,489890.94925324
5440,506227.66747415
5441,541311.443985702
5442,481071.967027189
5443,577892.623338236
5444,487963.080103529
5445,550404.218780269
5446,549835.959390269
5447,632491.690844515
5448,487922.624041231
5449,693424.167969182
5450,678455.377416306
5451,570717.84118459
5452,509394.998132309
5453,602436.28126498
5454,563433.998898726
5455,609343.672074608
5456,562919.047987096
5457,601972.928515138
5458,506664.912050436
5459,511312.797309854
5460,582978.654246987
5461,628523.418729543
5462,544846.492533777
5463,552349.508882269
5464,600644.148275363
5465,511875.752426075
5466,764449.415602613
5467,665540.625124387
5468,574518.365305343
5469,490337.180775361
5470,492944.037028061
5471,525256.107038943
5472,524547.487622322
5473,608835.250766288
5474,612902.916329076
5475,558919.297102145
5476,526074.132165706
5477,508508.979588849
5478,553865.120600961
5479,579472.682353933
5480,565103.676362321
5481,521849.886588567
5482,620598.540671089
5483,560874.96906604
5484,629764.155663585
5485,483563.493298333
5486,509394.998132309
5487,679318.380708531
5488,580306.499128669
5489,482055.10770638
5490,670663.706515973
5491,544099.348193504
5492,570084.627147667
5493,603390.502115314
5494,603002.84712624
5495,694857.980826134
5496,450824.677952366
5497,594995.851144577
5498,521411.570591662
5499,493516.346981602
5500,591137.506358984
5501,536933.608770144
5502,507503.255948532
5503,619822.769628974
5504,523848.318999259
5505,635729.343149555
5506,568937.057529377
5507,529170.182305042
5508,651161.746564147
5509,548716.148895166
5510,577255.387761432
5511,540723.919155576
5512,610534.969087943
5513,546490.503719523
5514,535913.745964022
5515,554012.116029415
5516,510993.550703607
5517,515231.199696295
5518,579824.427100061
5519,634179.284192349
5520,548995.103203411
5521,527882.949221434
5522,573355.562028217
5523,681196.391068086
5524,479398.915739499
5525,612196.934366496
5526,620336.488904881
5527,770451.648766414
5528,556654.047638223
5529,565267.544833488
5530,515480.056718269
5531,555751.365935988
5532,568029.494676144
5533,450678.396758672
5534,1058925.54518085
5535,908376.129668347
5536,564830.579047924
5537,489530.81932094
5538,538590.955839487
5539,518275.128582604
5540,517706.553035828
5541,524087.391115603
5542,527813.844790456
5543,568149.686261266
5544,563760.455836881
5545,624972.173927245
5546,1352634.08297637
5547,572677.303339021
5548,625810.428453691
5549,501621.842482883
5550,990806.451187288
5551,429789.850800812
5552,658795.11238532
5553,535862.612444883
5554,585063.268971166
5555,540734.178959448
5556,552099.671646944
5557,410199.589995769
5558,552308.502820577
5559,617156.15758711
5560,394219.826207326
5561,483790.996431078
5562,544437.665656124
5563,572098.85769734
5564,1014652.81586776
5565,621668.184101338
5566,615638.68304241
5567,510993.550703607
5568,668023.339975984
5569,501017.373316236
5570,485127.086392231
5571,528646.700674661
5572,598390.976694273
5573,509023.620717021
5574,551416.174457832
5575,589576.337150682
5576,532786.895199287
5577,1036449.10035069
5578,701816.264698937
5579,608220.220790958
5580,911652.774364635
5581,1540926.94937081
5582,592992.720883037
5583,595159.308665087
5584,576520.359407733
5585,565662.699997201
5586,596950.276051644
5587,729973.72729402
5588,471123.84868557
5589,558762.985152868
5590,539016.118280609
5591,553821.306558623
5592,529678.963412923
5593,513792.676615544
5594,1015788.54586429
5595,586056.090691836
5596,520170.405789528
5597,806039.591577027
5598,1012946.22744011
5599,700530.730194817
5600,672429.378877596
5601,515760.385401882
5602,522619.416775019
5603,547701.497386194
5604,558656.847437311
5605,1434340.25734051
5606,587695.13261413
5607,533885.816101303
5608,497621.137415871
5609,505977.113887815
5610,602433.34841185
5611,590571.757987796
5612,687981.124648202
5613,610851.730254843
5614,581460.244213878
5615,594995.851144577
5616,552789.109447167
5617,518504.261761106
5618,468277.218752692
5619,543568.719011638
5620,488594.247107902
5621,546786.498948345
5622,637387.225551142
5623,543964.500380951
5624,572862.782456652
5625,520159.238204108
5626,659210.297172069
5627,554050.791592372
5628,426886.979921823
5629,489824.595288413
5630,595779.962834823
5631,474402.311610214
5632,644370.622855019
5633,640638.790402405
5634,847002.720162094
5635,499920.787343093
5636,508445.952988389
5637,518825.44363985
5638,487105.575385986
5639,645837.451271587
5640,527440.726712957
5641,622620.610144061
5642,583489.588616312
5643,615008.233816429
5644,693111.957905826
5645,506996.238837802
5646,504477.61133137
5647,784120.648951288
5648,885365.142102118
5649,498782.711385804
5650,479398.915739499
5651,680081.986817304
5652,498829.229540903
5653,770247.059640518
5654,681216.35969861
5655,810461.452674134
5656,532592.872799794
5657,582921.59694872
5658,580513.135033101
5659,574318.552937764
5660,564702.722446041
5661,515170.682334085
5662,922136.237995743
5663,511419.170952531
5664,615276.23574923
5665,639191.114397956
5666,583730.926868164
5667,529353.545093454
5668,867668.090807326
5669,564723.01485578
5670,508463.388322999
5671,565927.335896187
5672,578453.926090952
5673,478124.642505538
5674,563515.922415636
5675,508373.06267542
5676,567550.340163435
5677,533430.878975143
5678,529042.927821324
5679,562807.139745581
5680,617623.359960435
5681,517588.386893113
5682,624202.160330121
5683,661807.566826486
5684,544211.647369658
5685,499684.92680508
5686,576206.571976047
5687,596388.595202819
5688,908426.131948723
5689,532013.126087998
5690,735303.913141366
5691,524624.61628298
5692,630894.016849107
5693,562148.27838604
5694,586884.284687312
5695,512575.107101413
5696,541894.423653394
5697,451663.817433842
5698,549853.835674346
5699,585920.507928882
5700,638897.703774013
5701,631562.548493689
5702,520630.78080719
5703,390740.466198694
5704,582509.775574882
5705,596304.536616612
5706,521525.214165125
5707,624413.172887377
5708,474410.447628313
5709,499678.179668992
5710,520619.905617179
5711,531541.706280192
5712,543830.657484945
5713,509480.42373788
5714,434122.851896741
5715,1465781.30126885
5716,627356.179185891
5717,577122.102446976
5718,793413.749782198
5719,492404.095316638
5720,550568.450485404
5721,623289.13392668
5722,510464.194629047
5723,900556.018649995
5724,607082.896211615
5725,556988.28321571
5726,601019.778407323
5727,573766.473744268
5728,389488.848096423
5729,529617.376375038
5730,764215.973996851
5731,506215.34955756
5732,548652.347550082
5733,511693.542854522
5734,518386.671941641
5735,597869.120800267
5736,540034.572744741
5737,579249.831294144
5738,728480.678966255
5739,492178.217671264
5740,593822.801270272
5741,521826.73038916
5742,500755.103068751
5743,601006.560273366
5744,490931.423734727
5745,503520.395969958
5746,576820.586209226
5747,510137.826190859
5748,563392.64845411
5749,538624.271920138
5750,477129.090540438
5751,573520.379138572
5752,1647110.41724463
5753,570529.201546472
5754,550507.164981405
5755,523839.679464374
5756,793892.955946936
5757,524661.439715798
5758,661351.041742531
5759,607967.19428641
5760,550308.459726107
5761,542146.764083976
5762,799103.527458733
5763,671741.140022539
5764,672949.999880092
5765,574009.982923785
5766,592380.588191572
5767,486280.687394078
5768,496670.99426656
5769,516858.102717551
5770,744830.666353704
5771,556226.4181699
5772,515390.677253041
5773,539706.317451777
5774,619031.736766933
5775,617131.450110622
5776,594895.465190131
5777,521411.570591662
5778,616661.459500988
5779,606100.623481105
5780,641197.00775752
5781,628925.870779846
5782,582740.556452441
5783,570823.2018818
5784,565103.676362321
5785,574837.669253028
5786,700543.501687335
5787,502648.159369047
5788,515062.416128903
5789,1271578.62506915
5790,553376.025006252
5791,1541690.5821016
5792,598530.822278684
5793,864461.31052075
5794,538540.914208937
5795,594942.432213327
5796,954721.782003415
5797,503399.392088928
5798,849667.342962116
5799,641313.39633262
5800,506135.972547535
5801,651160.711960886
5802,551011.077938575
5803,617709.732036762
5804,510577.958157131
5805,558880.22231854
5806,771612.401255804
5807,510130.940291573
5808,669551.669188567
5809,573181.119204005
5810,567854.648512004
5811,578219.972164502
5812,613147.53780887
5813,499345.824759967
5814,566732.819175997
5815,532592.872799794
5816,535147.293589269
5817,528538.733511392
5818,613229.446076666
5819,689457.318456688
5820,599044.612433528
5821,508742.170127371
5822,528189.221905469
5823,666582.513251008
5824,507052.396427446
5825,605087.296729766
5826,523625.81429117
5827,629486.486794422
5828,639443.64091887
5829,556169.696752401
5830,459730.565080571
5831,586661.821542465
5832,923785.87013995
5833,577166.588332382
5834,973596.780167102
5835,592516.167748058
5836,501080.29570416
5837,1434638.44443362
5838,503510.320916236
5839,553199.189579771
5840,465366.751517465
5841,495053.087223603
5842,533279.364903731
5843,584793.699968528
5844,590500.427267363
5845,558665.515814247
5846,651852.166414085
5847,984772.178401854
5848,667185.435409878
5849,571912.273979505
5850,471448.187884323
5851,528538.733511392
5852,598863.489285783
5853,540083.740849759
5854,542630.397470664
5855,709776.994555474
5856,705135.203927424
5857,530904.835313472
5858,602264.190593921
5859,471110.094668899
5860,602665.957500111
5861,592579.438139501
5862,586884.284687312
5863,544817.272817117
5864,580102.362885006
5865,558762.985152868
5866,1246159.97684002
5867,663861.045017439
5868,618499.227491099
5869,771746.094714683
5870,551603.655802299
5871,423255.004002215
5872,593447.245825295
5873,494571.350953639
5874,548355.815038446
5875,621580.543721907
5876,437247.73642588
5877,492169.374463703
5878,537287.624373123
5879,493646.938643872
5880,504058.232507594
5881,541894.423653394
5882,543628.894597587
5883,527299.900409216
5884,521286.889558484
5885,616272.156715391
5886,522785.850202333
5887,518231.365695415
5888,575670.09226712
5889,540507.400098033
5890,387959.395191643
5891,395987.63902754
5892,579354.519705482
5893,642807.309047135
5894,981326.552990387
5895,535621.210743565
5896,685041.076600106
5897,580739.613888573
5898,572651.197837947
5899,577892.623338236
5900,511798.485360555
5901,533868.027706553
5902,503685.322691606
5903,1097993.16455686
5904,495450.883888253
5905,593519.224819067
5906,520170.013477307
5907,571245.480384576
5908,525887.830305381
5909,579668.462685979
5910,584421.889343541
5911,553414.486681538
5912,626147.64383157
5913,552282.790375416
5914,678220.223924237
5915,573895.493212659
5916,534008.366472956
5917,535953.457686563
5918,496962.319186877
5919,619698.497423896
5920,495851.502576918
5921,597082.034441419
5922,681158.304481617
5923,440261.394589495
5924,503951.668440276
5925,611763.875375778
5926,508445.952988389
5927,517431.586930921
5928,515017.882901163
5929,1052885.98799983
5930,668667.454190515
5931,667597.676649508
5932,1270221.26577643
5933,527299.900409216
5934,558853.863514512
5935,471468.908316923
5936,530341.453928214
5937,647057.100628333
5938,581382.037928071
5939,548676.25240205
5940,569968.716376581
5941,560841.313995634
5942,508768.136140209
5943,587481.3293095
5944,482894.446609717
5945,491861.716555837
5946,607416.793302799
5947,568210.28426926
5948,538758.168457396
5949,491722.78627531
5950,697376.292928226
5951,1006872.62877611
5952,688428.961823807
5953,535270.478431421
5954,564726.329043648
5955,599511.815780348
5956,574273.376690789
5957,554934.840465943
5958,614561.680824012
5959,596860.719635885
5960,595865.005522451
5961,629573.874846416
5962,642112.754673844
5963,549495.135664903
5964,584905.512234283
5965,481119.856730482
5966,472060.8646455
5967,562634.319711523
5968,514886.070816761
5969,609790.631807492
5970,529208.429705002
5971,593857.472347981
5972,1158907.95074868
5973,630809.032267627
5974,595008.456926498
5975,504499.937455949
5976,620868.751579362
5977,595154.324642044
5978,489530.81932094
5979,658746.6536776
5980,552980.948170901
5981,815798.548735189
5982,490131.881976759
5983,613741.468800653
5984,822780.834443331
5985,1037630.99834228
5986,510993.550703607
5987,1260811.09551602
5988,606658.812474944
5989,625530.79851239
5990,667963.256517043
5991,529015.557004478
5992,600223.593206865
5993,546821.368092059
5994,507218.083023181
5995,537235.352253912
5996,567726.950523368
5997,563749.18133052
5998,644990.071731347
5999,576148.011300084
6000,1114046.9741677
6001,574682.420607141
6002,568937.057529377
6003,597861.862600085
6004,509476.292424841
6005,589167.79646304
6006,545987.72461333
6007,721928.990790376
6008,475549.259821895
6009,530686.724032771
6010,597851.709911147
6011,493813.340043704
6012,524490.757770629
6013,496097.094585858
6014,663787.229537976
6015,529782.215238911
6016,483563.493298333
6017,611139.176946971
6018,486235.357634785
6019,677124.794135845
6020,561331.501135811
6021,506228.887574363
6022,945664.883527344
6023,590890.439400862
6024,507492.057276445
6025,466123.699180709
6026,541928.413324625
6027,548553.382421231
6028,604302.616317966
6029,583443.574346196
6030,591402.508903133
6031,682937.582492275
6032,393609.699264212
6033,619700.583057153
6034,525707.901813138
6035,450488.256265548
6036,606064.95012609
6037,553199.189579771
6038,706062.630980535
6039,517706.553035828
6040,530364.041594892
6041,435583.690426562
6042,1264362.23822606
6043,567190.151582798
6044,1238433.53512333
6045,726906.669653462
6046,578934.09250857
6047,519965.641666985
6048,655442.033615608
6049,710307.486533699
6050,513361.089052507
6051,500904.296231713
6052,609830.978159493
6053,579612.091806114
6054,838615.800299244
6055,440507.713425519
6056,591643.132295669
6057,671031.737872776
6058,577914.101071663
6059,549294.542739132
6060,540277.267996268
6061,531321.20631664
6062,1002366.69339592
6063,537308.243673722
6064,629569.893866895
6065,639207.674484831
6066,541894.423653394
6067,813605.400742036
6068,628549.170302469
6069,529258.542701588
6070,614561.680824012
6071,559316.685763812
6072,575518.840662592
6073,536791.568899156
6074,577956.272759221
6075,476648.013346131
6076,504396.371202772
6077,614665.297053492
6078,513764.234925615
6079,1242059.86709388
6080,599381.552618599
6081,514753.932777244
6082,522253.388612059
6083,612458.156028481
6084,560313.044110074
6085,688560.604708633
6086,579567.613131683
6087,493813.340043704
6088,534538.809976966
6089,580257.835549915
6090,525886.705922826
6091,610480.968180162
6092,497061.766864238
6093,559433.574616437
6094,493025.339426254
6095,530807.600035017
6096,870986.596865261
6097,595297.897742181
6098,524169.35107205
6099,386918.397630692
6100,524575.993341097
6101,511937.911664284
6102,416120.724837112
6103,625695.779519728
6104,535709.691102424
6105,509645.386161753
6106,631419.834103361
6107,443316.939174464
6108,867114.084684612
6109,636425.145576821
6110,880980.850615671
6111,606582.764228477
6112,498731.756380097
6113,503117.172331587
6114,689371.969458769
6115,595883.637513923
6116,627957.616090834
6117,620596.731188327
6118,531641.473628924
6119,667103.206687476
6120,546673.790057408
6121,485462.813622702
6122,629764.155663585
6123,521046.830187295
6124,501581.174269523
6125,602011.544908916
6126,590906.488613337
6127,1133005.89266629
6128,563305.632791578
6129,506122.480400291
6130,640123.550852422
6131,499226.674962247
6132,600698.877467658
6133,685874.353731611
6134,720028.598898437
6135,414308.702773556
6136,798378.015843417
6137,554050.791592372
6138,532544.670099926
6139,612510.256941691
6140,762630.605513161
6141,1454856.32668507
6142,822943.418141744
6143,521941.860090512
6144,550064.695396174
6145,598737.258111899
6146,490996.643529674
6147,576748.487880984
6148,529678.963412923
6149,576933.333704373
6150,595369.468386855
6151,539308.373262985
6152,558658.182192531
6153,446401.613433903
6154,596803.909936057
6155,543399.402151223
6156,522105.892659591
6157,843897.638415729
6158,508696.313855201
6159,1229762.96890955
6160,587179.028128297
6161,744257.435188821
6162,506227.66747415
6163,538252.594008128
6164,618487.877031235
6165,550419.218530821
6166,519975.279868094
6167,565356.334934024
6168,504782.60502342
6169,553865.120600961
6170,516050.669153483
6171,595600.92839534
6172,594911.891352533
6173,536708.501298363
6174,592188.895597722
6175,621855.328803696
6176,588995.710614864
6177,708750.675258928
6178,547633.445603425
6179,588327.890732052
6180,607427.662928227
6181,669592.333681452
6182,529015.557004478
6183,1397114.45809432
6184,652722.661438024
6185,549347.550219141
6186,601403.378053468
6187,740979.856316984
6188,529678.963412923
6189,546971.751707438
6190,663900.610054558
6191,1014017.03148186
6192,611941.346173055
6193,482744.478122616
6194,867916.69401309
6195,511419.645438316
6196,527913.731621984
6197,784991.325052052
6198,497229.614794979
6199,403165.597598454
6200,492331.878312201
6201,538899.257445391
6202,793134.211643395
6203,503494.85243829
6204,551631.97654104
6205,492404.095316638
6206,523743.788261047
6207,494243.951530838
6208,701940.439389752
6209,593626.295133904
6210,584624.917520949
6211,507162.203892539
6212,636824.544237839
6213,609652.49078339
6214,560913.670216633
6215,504617.410677762
6216,500789.525113801
6217,598863.489285783
6218,604987.808233999
6219,546496.387707745
6220,563889.673074866
6221,426278.157821465
6222,567127.108843809
6223,468022.894286143
6224,570529.201546472
6225,582994.483857091
6226,545227.963540016
6227,738987.286636944
